# Model:              Yoke ima Lab _ Vitor -V5.mph
# Version:            COMSOL 5.3.0.260
# Date:               Jan 15 2020, 14:49
# Dimension:          2
# Nodes:              10201
# Expressions:        1
# Description:        Campo aplicado
# Length unit:        m
# R                       Z                        mf2.normH (A/m)
0.0095                    -0.0033                  199.93065104700372
0.01                      -0.0033                  184.76543306887572
0.0105                    -0.0033                  171.04518203181564
0.011                     -0.0033                  158.57291759889475
0.0115                    -0.0033                  147.18592395717286
0.012                     -0.0033                  136.74861243967123
0.0125                    -0.0033                  127.147097316208
0.013000000000000001      -0.0033                  118.28502356023598
0.0135                    -0.0033                  110.08032206002801
0.014                     -0.0033                  102.46266048074881
0.0145                    -0.0033                  95.3714219467899
0.015                     -0.0033                  88.75408849367155
0.0155                    -0.0033                  82.5649380262758
0.016                     -0.0033                  76.76398638124485
0.0165                    -0.0033                  71.31612273163654
0.017                     -0.0033                  66.19039883289157
0.0175                    -0.0033                  61.35944174934475
0.018000000000000002      -0.0033                  56.79896660409438
0.0185                    -0.0033                  52.48737119089555
0.019                     -0.0033                  48.40539843479457
0.0195                    -0.0033                  44.53585604292683
